subgroup,L,p,seed,train_size,test_size,batch_size,epochs,steps_per_epoch,lr,random_sharing,device,pl_device,diff_method,single_qubit_block,circuit_family,init_scale,allow_overlap_if_needed,epsilon,broken_K,train_loss,test_loss,train_accuracy,test_accuracy,generalization_gap,num_parameters,subgroup_order,sharing_type,elapsed_seconds,requested_disjoint,actual_disjoint,overlap_count,split_mode,requested_epsilon,actual_epsilon,corrupted_orbit_count,corruption_mode,corrupted_orbit_indices
C4,3,2,0,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,line_pair_crz,0.1,True,0.0,D4,1.983855911379505,1.9811253704247291,0.69,0.6766666666666666,0.0133333333333333,54,4,symmetry,1093.1201020830777,True,False,128,independent_fallback,0.0,0.0,0,none,()
C4,3,2,1,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,line_pair_crz,0.1,True,0.0,D4,1.9396544389361536,1.9558533299973988,0.6833333333333333,0.69,-0.0066666666666665,54,4,symmetry,1093.2737938328646,True,False,122,independent_fallback,0.0,0.0,0,none,()
C4,3,2,2,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,line_pair_crz,0.1,True,0.0,D4,2.0494577004567107,1.998093529226418,0.6716666666666666,0.6633333333333333,0.0083333333333333,54,4,symmetry,1092.7751091250684,True,False,133,independent_fallback,0.0,0.0,0,none,()
C4,3,2,3,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,line_pair_crz,0.1,True,0.0,D4,1.9763557774647196,2.0470833699616637,0.6583333333333333,0.6366666666666667,0.0216666666666666,54,4,symmetry,1093.2621087501757,True,False,131,independent_fallback,0.0,0.0,0,none,()
C4,3,2,4,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,line_pair_crz,0.1,True,0.0,D4,1.974076344208868,2.019991990524787,0.6966666666666667,0.675,0.0216666666666666,54,4,symmetry,1093.6615277500823,True,False,124,independent_fallback,0.0,0.0,0,none,()
D4,3,2,0,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,line_pair_crz,0.1,True,0.0,D4,1.983855911379505,1.9811253704247291,0.69,0.6766666666666666,0.0133333333333333,54,8,symmetry,1092.629057750106,True,False,128,independent_fallback,0.0,0.0,0,none,()
D4,3,2,1,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,line_pair_crz,0.1,True,0.0,D4,1.9396544389361536,1.9558533299973988,0.6833333333333333,0.69,-0.0066666666666665,54,8,symmetry,1091.9827672499232,True,False,122,independent_fallback,0.0,0.0,0,none,()
D4,3,2,2,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,line_pair_crz,0.1,True,0.0,D4,2.0494577004567107,1.998093529226418,0.6716666666666666,0.6633333333333333,0.0083333333333333,54,8,symmetry,1092.031366833951,True,False,133,independent_fallback,0.0,0.0,0,none,()
D4,3,2,3,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,line_pair_crz,0.1,True,0.0,D4,1.9763557774647196,2.0470833699616637,0.6583333333333333,0.6366666666666667,0.0216666666666666,54,8,symmetry,1092.5263550418897,True,False,131,independent_fallback,0.0,0.0,0,none,()
D4,3,2,4,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,line_pair_crz,0.1,True,0.0,D4,1.974076344208868,2.019991990524787,0.6966666666666667,0.675,0.0216666666666666,54,8,symmetry,1092.0176494158804,True,False,124,independent_fallback,0.0,0.0,0,none,()
