subgroup,L,p,seed,train_size,test_size,batch_size,epochs,steps_per_epoch,lr,random_sharing,device,pl_device,diff_method,single_qubit_block,circuit_family,init_scale,allow_overlap_if_needed,epsilon,broken_K,train_loss,test_loss,train_accuracy,test_accuracy,generalization_gap,num_parameters,subgroup_order,sharing_type,elapsed_seconds,requested_disjoint,actual_disjoint,overlap_count,split_mode,requested_epsilon,actual_epsilon,corrupted_orbit_count,corruption_mode,corrupted_orbit_indices
C4,3,2,7,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.6827351510259887,1.9453199318226075,0.8125,0.7166666666666667,0.0958333333333333,96,4,symmetry,4879.754139667377,True,True,0,disjoint,0.0,0.0,0,none,()
C4,3,2,7,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.8148739777182743,1.8987277367454072,0.7688888888888888,0.6983333333333334,0.0705555555555554,96,4,symmetry,1940.0203830832615,True,False,104,independent_fallback,0.0,0.0,0,none,()
C4,3,2,7,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.7534795651207902,1.8331160114398175,0.8,0.7733333333333333,0.0266666666666667,96,4,symmetry,1761.3372519169934,True,False,135,independent_fallback,0.0,0.0,0,none,()
D4,3,2,2,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.3293011075364158,2.124994958251131,1.0,0.7116666666666667,0.2883333333333333,90,8,symmetry,2086.812520958949,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,7,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.126385122666632,2.3799109943679206,1.0,0.55,0.4499999999999999,90,8,symmetry,1727.5034671248868,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,2,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.444413230415834,2.1479086769484144,0.8666666666666667,0.68,0.1866666666666666,90,8,symmetry,1702.5753650828265,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,7,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.5635388457409494,2.0986605798830107,0.8666666666666667,0.68,0.1866666666666666,90,8,symmetry,1787.3529900410213,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,2,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.645222327145664,2.0949967303296497,0.8166666666666667,0.66,0.1566666666666666,90,8,symmetry,2184.3653073334135,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,7,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.6718920396653827,1.9542048006561208,0.875,0.7266666666666667,0.1483333333333333,90,8,symmetry,3260.9086863752455,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,2,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.7234663069598448,1.9850197540680143,0.7333333333333333,0.6783333333333333,0.0549999999999999,90,8,symmetry,4466.177238209173,True,True,0,disjoint,0.0,0.0,0,none,()
